what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359474414974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359474415935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359474417420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359474417840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474418404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474442010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1359474444701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359474446678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359474447046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474447949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474528017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474540841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474561712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474577919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474601490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474608284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474613607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359474616753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474617789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474647885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359474650821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474651629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474677182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359474682530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474683793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474760655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359474766559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359474769024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475461140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475477293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475496874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475508637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475529529
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359475531221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1359475531966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475537507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475538842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475543593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475546216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475547448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475550859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475553570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475554674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475562970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475563256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475564179
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1359475565318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359475577551
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359475583502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475587936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475591762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475596030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475601601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475602382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475605097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359475605926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359475606032
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475609631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475610819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475612960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475621857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475643121
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359475674985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475691593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475693483
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359475693613
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359475693627
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1359475693627
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359475696353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475702438
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359475706546
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1359475709942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475730206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1359475751337
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359475753271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359475755027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1359475760218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359475762479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475762806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475777748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475804429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475805392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475806571
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.line",1359475806621
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1359475808042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359475808252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475809535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475816977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475828343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1359475829227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359475830345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359475831069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475831511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359475843701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359475844641
