what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499338824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499360429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499361110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499363157
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499363302
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499363315
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1359499363315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499375658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1359499375682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499386683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1359499394908
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499396242
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359499400882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359499401164
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359499410656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499432896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499452587
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359499455298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1359499461574
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359499462493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359499466202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499467962
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1359499502676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499502773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499505759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499507772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499517099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499522005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499534267
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499545660
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499545671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499545699
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1359499549760
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499550093
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499550114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1359499550838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1359499551342
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499551643
closed,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499551643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1359499551655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359499552509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359499558376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359499558976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359499559315
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1359499560549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359499570636
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1359499574126
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1359499574326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359499575054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359499575192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359499575321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359499591525
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499605178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1359499607910
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1359499609183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359499609697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359499614228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499617195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359499617839
executed,command,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.actions.pyOrganizeImports",1359499617904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359499650084
