what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1358359355148
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1358359355149
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1358359355155
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1358359355163
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1358359355186
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1358359355186
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1358359355193
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1358359355229
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1358359355274
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1358359355282
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1358359355301
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1358359355302
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1358359355327
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1358359355338
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1358359355350
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1358359355361
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1358359355389
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1358359355389
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1358359355398
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1358359355405
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1358359355413
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1358359355426
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1358359355450
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1358359355454
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1358359355466
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1358359355484
started,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1358359355484
started,bundle,com.android.ide.eclipse.base,20.0.3.v201208082019-427395,"com.android.ide.eclipse.base",1358359355484
os,sysinfo,,,"macosx",1358359355488
arch,sysinfo,,,"x86_64",1358359355488
ws,sysinfo,,,"cocoa",1358359355488
locale,sysinfo,,,"en_US",1358359355488
processors,sysinfo,,,"4",1358359355488
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1358359355488
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-10M3909",1358359355488
java.specification.name,sysinfo,,,"Java Platform API Specification",1358359355488
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1358359355488
java.specification.version,sysinfo,,,"1.6",1358359355488
java.vendor,sysinfo,,,"Apple Inc.",1358359355488
java.version,sysinfo,,,"1.6.0_37",1358359355488
java.vm.info,sysinfo,,,"mixed mode",1358359355488
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1358359355488
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1358359355488
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1358359355488
java.vm.specification.version,sysinfo,,,"1.0",1358359355488
java.vm.vendor,sysinfo,,,"Apple Inc.",1358359355488
java.vm.version,sysinfo,,,"20.12-b01-434",1358359355488
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1358359355524
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1358359355626
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1358359355656
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1358359355798
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1358359356563
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1358359356592
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1358359356673
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1358359356983
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1358359357020
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1358359357070
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1358359357141
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1358359357378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358359358932
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1358359359354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358359362043
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358359366252
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358359366337
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358359366929
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358359367854
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1358359369912
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358359369912
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1358359373900
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1358359378749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358359379157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358359381045
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1358359384712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358359404228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358359901400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358359903720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358360229089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358360235053
started,bundle,org.python.pydev.core,2.4.0.2012020116,"org.python.pydev.core",1358360240211
started,bundle,org.python.pydev.parser,2.4.0.2012020116,"org.python.pydev.parser",1358360240383
started,bundle,com.python.pydev.analysis,2.4.0.2012020116,"com.python.pydev.analysis",1358360240557
started,bundle,org.python.pydev,2.4.0.2012020116,"org.python.pydev",1358360240596
started,bundle,org.python.pydev.django,2.4.0.2012020116,"org.python.pydev.django",1358360240602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358360300719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358360303735
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1358360325098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1358360686284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358360695208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358360705697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358360729371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358360730827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358360732161
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358360732295
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1358360733742
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1358360733778
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1358360733788
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1358360733806
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1358360733826
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1358360733834
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1358360733881
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1358360733882
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.3.v201208082019-427395,"overlay.com.android.ide.eclipse.adt.overlay",1358360733932
stopped,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1358360733932
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1358360733944
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1358360781378
